video-name,t-start,t-end,action-label,video-duration,filename,fps,video-frames,temporal-region-label
vZariS25PF8,220,236,beef tacos,325.43,v_vZariS25PF8.mp4,30,9761,Action
vZariS25PF8,260,291,beef tacos,325.43,v_vZariS25PF8.mp4,30,9761,Action
Ay55c3jSbeI,95,121,shish kabob,594.27,v_Ay55c3jSbeI.mp4,30,17825,Action
Ay55c3jSbeI,121,133,shish kabob,594.27,v_Ay55c3jSbeI.mp4,30,17825,Action
Ay55c3jSbeI,143,160,shish kabob,594.27,v_Ay55c3jSbeI.mp4,30,17825,Action
Ay55c3jSbeI,216,274,shish kabob,594.27,v_Ay55c3jSbeI.mp4,30,17825,Action
Ay55c3jSbeI,274,305,shish kabob,594.27,v_Ay55c3jSbeI.mp4,30,17825,Action
Ay55c3jSbeI,307,318,shish kabob,594.27,v_Ay55c3jSbeI.mp4,30,17825,Action
Ay55c3jSbeI,335,355,shish kabob,594.27,v_Ay55c3jSbeI.mp4,30,17825,Action
Ay55c3jSbeI,389,488,shish kabob,594.27,v_Ay55c3jSbeI.mp4,30,17825,Action
Ay55c3jSbeI,514,551,shish kabob,594.27,v_Ay55c3jSbeI.mp4,30,17825,Action
qVvJQBIL_HY,33,68,indian chicken curry,385.52,v_qVvJQBIL_HY.mp4,30,11566,Action
qVvJQBIL_HY,68,107,indian chicken curry,385.52,v_qVvJQBIL_HY.mp4,30,11566,Action
qVvJQBIL_HY,107,169,indian chicken curry,385.52,v_qVvJQBIL_HY.mp4,30,11566,Action
qVvJQBIL_HY,169,257,indian chicken curry,385.52,v_qVvJQBIL_HY.mp4,30,11566,Action
qVvJQBIL_HY,257,370,indian chicken curry,385.52,v_qVvJQBIL_HY.mp4,30,11566,Action
T0WX6UJQna8,108,149,vegetable biryani,495.62,v_T0WX6UJQna8.mp4,30,14868,Action
T0WX6UJQna8,161,173,vegetable biryani,495.62,v_T0WX6UJQna8.mp4,30,14868,Action
T0WX6UJQna8,178,189,vegetable biryani,495.62,v_T0WX6UJQna8.mp4,30,14868,Action
T0WX6UJQna8,216,232,vegetable biryani,495.62,v_T0WX6UJQna8.mp4,30,14868,Action
T0WX6UJQna8,277,288,vegetable biryani,495.62,v_T0WX6UJQna8.mp4,30,14868,Action
T0WX6UJQna8,328,337,vegetable biryani,495.62,v_T0WX6UJQna8.mp4,30,14868,Action
T0WX6UJQna8,399,437,vegetable biryani,495.62,v_T0WX6UJQna8.mp4,30,14868,Action
T0WX6UJQna8,445,457,vegetable biryani,495.62,v_T0WX6UJQna8.mp4,30,14868,Action
POgIE_9QuYA,7,62,wanton noodle,393.0,v_POgIE_9QuYA.mp4,30,11789,Action
POgIE_9QuYA,102,113,wanton noodle,393.0,v_POgIE_9QuYA.mp4,30,11789,Action
POgIE_9QuYA,177,193,wanton noodle,393.0,v_POgIE_9QuYA.mp4,30,11789,Action
POgIE_9QuYA,200,215,wanton noodle,393.0,v_POgIE_9QuYA.mp4,30,11789,Action
POgIE_9QuYA,256,314,wanton noodle,393.0,v_POgIE_9QuYA.mp4,30,11789,Action
POgIE_9QuYA,317,361,wanton noodle,393.0,v_POgIE_9QuYA.mp4,30,11789,Action
POgIE_9QuYA,362,383,wanton noodle,393.0,v_POgIE_9QuYA.mp4,30,11789,Action
3AAdKl1UYZs,17,40,spaghetti carbonara,312.46,v_3AAdKl1UYZs.mp4,30,9372,Action
3AAdKl1UYZs,48,94,spaghetti carbonara,312.46,v_3AAdKl1UYZs.mp4,30,9372,Action
3AAdKl1UYZs,95,112,spaghetti carbonara,312.46,v_3AAdKl1UYZs.mp4,30,9372,Action
3AAdKl1UYZs,113,136,spaghetti carbonara,312.46,v_3AAdKl1UYZs.mp4,30,9372,Action
3AAdKl1UYZs,140,167,spaghetti carbonara,312.46,v_3AAdKl1UYZs.mp4,30,9372,Action
3AAdKl1UYZs,194,204,spaghetti carbonara,312.46,v_3AAdKl1UYZs.mp4,30,9372,Action
3AAdKl1UYZs,205,235,spaghetti carbonara,312.46,v_3AAdKl1UYZs.mp4,30,9372,Action
3AAdKl1UYZs,237,258,spaghetti carbonara,312.46,v_3AAdKl1UYZs.mp4,30,9372,Action
3AAdKl1UYZs,262,283,spaghetti carbonara,312.46,v_3AAdKl1UYZs.mp4,30,9372,Action
Iq1Sn9vERcU,15,22,pancake,174.22,v_Iq1Sn9vERcU.mp4,30,5225,Action
Iq1Sn9vERcU,22,26,pancake,174.22,v_Iq1Sn9vERcU.mp4,30,5225,Action
Iq1Sn9vERcU,33,38,pancake,174.22,v_Iq1Sn9vERcU.mp4,30,5225,Action
Iq1Sn9vERcU,42,50,pancake,174.22,v_Iq1Sn9vERcU.mp4,30,5225,Action
Iq1Sn9vERcU,111,113,pancake,174.22,v_Iq1Sn9vERcU.mp4,30,5225,Action
XZIiNz19HWA,20,28,california roll,198.88,v_XZIiNz19HWA.mp4,30,5963,Action
XZIiNz19HWA,29,47,california roll,198.88,v_XZIiNz19HWA.mp4,30,5963,Action
XZIiNz19HWA,49,57,california roll,198.88,v_XZIiNz19HWA.mp4,30,5963,Action
XZIiNz19HWA,58,66,california roll,198.88,v_XZIiNz19HWA.mp4,30,5963,Action
XZIiNz19HWA,67,91,california roll,198.88,v_XZIiNz19HWA.mp4,30,5963,Action
XZIiNz19HWA,92,107,california roll,198.88,v_XZIiNz19HWA.mp4,30,5963,Action
XZIiNz19HWA,109,146,california roll,198.88,v_XZIiNz19HWA.mp4,30,5963,Action
XZIiNz19HWA,160,174,california roll,198.88,v_XZIiNz19HWA.mp4,30,5963,Action
01lB162koHA,53,59,wiener schnitzel,358.7,v_01lB162koHA.mp4,30,10758,Action
01lB162koHA,72,76,wiener schnitzel,358.7,v_01lB162koHA.mp4,30,10758,Action
01lB162koHA,115,131,wiener schnitzel,358.7,v_01lB162koHA.mp4,30,10758,Action
01lB162koHA,131,144,wiener schnitzel,358.7,v_01lB162koHA.mp4,30,10758,Action
01lB162koHA,144,164,wiener schnitzel,358.7,v_01lB162koHA.mp4,30,10758,Action
01lB162koHA,199,220,wiener schnitzel,358.7,v_01lB162koHA.mp4,30,10758,Action
SlgRjEPUgnM,60,79,eggs benedict,164.98,v_SlgRjEPUgnM.mp4,30,4949,Action
SlgRjEPUgnM,79,97,eggs benedict,164.98,v_SlgRjEPUgnM.mp4,30,4949,Action
SlgRjEPUgnM,98,113,eggs benedict,164.98,v_SlgRjEPUgnM.mp4,30,4949,Action
SlgRjEPUgnM,118,127,eggs benedict,164.98,v_SlgRjEPUgnM.mp4,30,4949,Action
f9mlIEtVt5s,41,49,indian chicken curry,231.43,v_f9mlIEtVt5s.mp4,30,6940,Action
f9mlIEtVt5s,49,55,indian chicken curry,231.43,v_f9mlIEtVt5s.mp4,30,6940,Action
f9mlIEtVt5s,58,78,indian chicken curry,231.43,v_f9mlIEtVt5s.mp4,30,6940,Action
f9mlIEtVt5s,79,84,indian chicken curry,231.43,v_f9mlIEtVt5s.mp4,30,6940,Action
f9mlIEtVt5s,85,90,indian chicken curry,231.43,v_f9mlIEtVt5s.mp4,30,6940,Action
f9mlIEtVt5s,96,117,indian chicken curry,231.43,v_f9mlIEtVt5s.mp4,30,6940,Action
f9mlIEtVt5s,117,128,indian chicken curry,231.43,v_f9mlIEtVt5s.mp4,30,6940,Action
f9mlIEtVt5s,129,131,indian chicken curry,231.43,v_f9mlIEtVt5s.mp4,30,6940,Action
f9mlIEtVt5s,132,155,indian chicken curry,231.43,v_f9mlIEtVt5s.mp4,30,6940,Action
f9mlIEtVt5s,166,185,indian chicken curry,231.43,v_f9mlIEtVt5s.mp4,30,6940,Action
f9mlIEtVt5s,192,194,indian chicken curry,231.43,v_f9mlIEtVt5s.mp4,30,6940,Action
E_0tikIOFIc,28,41,general's chicken,172.53,v_E_0tikIOFIc.mp4,30,5174,Action
E_0tikIOFIc,47,56,general's chicken,172.53,v_E_0tikIOFIc.mp4,30,5174,Action
E_0tikIOFIc,57,63,general's chicken,172.53,v_E_0tikIOFIc.mp4,30,5174,Action
E_0tikIOFIc,66,82,general's chicken,172.53,v_E_0tikIOFIc.mp4,30,5174,Action
E_0tikIOFIc,83,93,general's chicken,172.53,v_E_0tikIOFIc.mp4,30,5174,Action
E_0tikIOFIc,94,102,general's chicken,172.53,v_E_0tikIOFIc.mp4,30,5174,Action
E_0tikIOFIc,129,152,general's chicken,172.53,v_E_0tikIOFIc.mp4,30,5174,Action
E_0tikIOFIc,153,165,general's chicken,172.53,v_E_0tikIOFIc.mp4,30,5174,Action
ANjn5Nrbw-c,98,124,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
ANjn5Nrbw-c,125,147,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
ANjn5Nrbw-c,169,173,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
ANjn5Nrbw-c,174,191,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
ANjn5Nrbw-c,222,233,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
ANjn5Nrbw-c,237,247,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
ANjn5Nrbw-c,258,274,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
ANjn5Nrbw-c,282,291,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
ANjn5Nrbw-c,293,301,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
ANjn5Nrbw-c,317,329,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
ANjn5Nrbw-c,341,346,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
ANjn5Nrbw-c,347,393,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
ANjn5Nrbw-c,398,433,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
ANjn5Nrbw-c,454,456,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
ANjn5Nrbw-c,466,470,shepherd's pie,528.05,v_ANjn5Nrbw-c.mp4,30,15840,Action
lMNneVHjxk8,28,68,pork fried rice,327.05,v_lMNneVHjxk8.mp4,30,9810,Action
lMNneVHjxk8,81,95,pork fried rice,327.05,v_lMNneVHjxk8.mp4,30,9810,Action
lMNneVHjxk8,109,112,pork fried rice,327.05,v_lMNneVHjxk8.mp4,30,9810,Action
lMNneVHjxk8,120,143,pork fried rice,327.05,v_lMNneVHjxk8.mp4,30,9810,Action
lMNneVHjxk8,148,176,pork fried rice,327.05,v_lMNneVHjxk8.mp4,30,9810,Action
lMNneVHjxk8,180,205,pork fried rice,327.05,v_lMNneVHjxk8.mp4,30,9810,Action
lMNneVHjxk8,208,222,pork fried rice,327.05,v_lMNneVHjxk8.mp4,30,9810,Action
lMNneVHjxk8,225,252,pork fried rice,327.05,v_lMNneVHjxk8.mp4,30,9810,Action
lMNneVHjxk8,253,270,pork fried rice,327.05,v_lMNneVHjxk8.mp4,30,9810,Action
pUmjiLjhxgc,77,80,fattoush,267.38,v_pUmjiLjhxgc.mp4,30,8020,Action
pUmjiLjhxgc,82,91,fattoush,267.38,v_pUmjiLjhxgc.mp4,30,8020,Action
pUmjiLjhxgc,92,108,fattoush,267.38,v_pUmjiLjhxgc.mp4,30,8020,Action
pUmjiLjhxgc,109,112,fattoush,267.38,v_pUmjiLjhxgc.mp4,30,8020,Action
pUmjiLjhxgc,116,134,fattoush,267.38,v_pUmjiLjhxgc.mp4,30,8020,Action
pUmjiLjhxgc,135,148,fattoush,267.38,v_pUmjiLjhxgc.mp4,30,8020,Action
pUmjiLjhxgc,154,159,fattoush,267.38,v_pUmjiLjhxgc.mp4,30,8020,Action
pUmjiLjhxgc,160,176,fattoush,267.38,v_pUmjiLjhxgc.mp4,30,8020,Action
pUmjiLjhxgc,177,191,fattoush,267.38,v_pUmjiLjhxgc.mp4,30,8020,Action
pUmjiLjhxgc,192,198,fattoush,267.38,v_pUmjiLjhxgc.mp4,30,8020,Action
pUmjiLjhxgc,200,203,fattoush,267.38,v_pUmjiLjhxgc.mp4,30,8020,Action
pUmjiLjhxgc,204,220,fattoush,267.38,v_pUmjiLjhxgc.mp4,30,8020,Action
pUmjiLjhxgc,221,234,fattoush,267.38,v_pUmjiLjhxgc.mp4,30,8020,Action
pUmjiLjhxgc,236,250,fattoush,267.38,v_pUmjiLjhxgc.mp4,30,8020,Action
dPqo0vnC0vs,60,75,hummus,288.68,v_dPqo0vnC0vs.mp4,30,8659,Action
dPqo0vnC0vs,80,123,hummus,288.68,v_dPqo0vnC0vs.mp4,30,8659,Action
dPqo0vnC0vs,129,183,hummus,288.68,v_dPqo0vnC0vs.mp4,30,8659,Action
dPqo0vnC0vs,218,248,hummus,288.68,v_dPqo0vnC0vs.mp4,30,8659,Action
SKRTpHStvT8,41,48,vietnam spring roll,247.86,v_SKRTpHStvT8.mp4,30,7433,Action
SKRTpHStvT8,49,62,vietnam spring roll,247.86,v_SKRTpHStvT8.mp4,30,7433,Action
SKRTpHStvT8,74,89,vietnam spring roll,247.86,v_SKRTpHStvT8.mp4,30,7433,Action
SKRTpHStvT8,90,100,vietnam spring roll,247.86,v_SKRTpHStvT8.mp4,30,7433,Action
SKRTpHStvT8,105,118,vietnam spring roll,247.86,v_SKRTpHStvT8.mp4,30,7433,Action
SKRTpHStvT8,136,145,vietnam spring roll,247.86,v_SKRTpHStvT8.mp4,30,7433,Action
SKRTpHStvT8,147,159,vietnam spring roll,247.86,v_SKRTpHStvT8.mp4,30,7433,Action
SKRTpHStvT8,160,179,vietnam spring roll,247.86,v_SKRTpHStvT8.mp4,30,7433,Action
SKRTpHStvT8,207,214,vietnam spring roll,247.86,v_SKRTpHStvT8.mp4,30,7433,Action
Y6VBdbmdjYw,138,142,singapore rice noodle,266.46,v_Y6VBdbmdjYw.mp4,30,7990,Action
Y6VBdbmdjYw,145,216,singapore rice noodle,266.46,v_Y6VBdbmdjYw.mp4,30,7990,Action
Y6VBdbmdjYw,218,230,singapore rice noodle,266.46,v_Y6VBdbmdjYw.mp4,30,7990,Action
__5RJw4UP1Y,27,31,spaghetti and meatballs,144.96,v___5RJw4UP1Y.mp4,30,4347,Action
__5RJw4UP1Y,31,39,spaghetti and meatballs,144.96,v___5RJw4UP1Y.mp4,30,4347,Action
__5RJw4UP1Y,39,44,spaghetti and meatballs,144.96,v___5RJw4UP1Y.mp4,30,4347,Action
__5RJw4UP1Y,44,52,spaghetti and meatballs,144.96,v___5RJw4UP1Y.mp4,30,4347,Action
__5RJw4UP1Y,52,54,spaghetti and meatballs,144.96,v___5RJw4UP1Y.mp4,30,4347,Action
__5RJw4UP1Y,54,71,spaghetti and meatballs,144.96,v___5RJw4UP1Y.mp4,30,4347,Action
__5RJw4UP1Y,72,79,spaghetti and meatballs,144.96,v___5RJw4UP1Y.mp4,30,4347,Action
__5RJw4UP1Y,79,93,spaghetti and meatballs,144.96,v___5RJw4UP1Y.mp4,30,4347,Action
__5RJw4UP1Y,94,104,spaghetti and meatballs,144.96,v___5RJw4UP1Y.mp4,30,4347,Action
__5RJw4UP1Y,105,119,spaghetti and meatballs,144.96,v___5RJw4UP1Y.mp4,30,4347,Action
__5RJw4UP1Y,125,138,spaghetti and meatballs,144.96,v___5RJw4UP1Y.mp4,30,4347,Action
LlzW9bBIPoA,15,31,beef bourguignon,226.79,v_LlzW9bBIPoA.mp4,30,6802,Action
LlzW9bBIPoA,43,55,beef bourguignon,226.79,v_LlzW9bBIPoA.mp4,30,6802,Action
LlzW9bBIPoA,57,76,beef bourguignon,226.79,v_LlzW9bBIPoA.mp4,30,6802,Action
LlzW9bBIPoA,78,81,beef bourguignon,226.79,v_LlzW9bBIPoA.mp4,30,6802,Action
LlzW9bBIPoA,83,98,beef bourguignon,226.79,v_LlzW9bBIPoA.mp4,30,6802,Action
LlzW9bBIPoA,100,118,beef bourguignon,226.79,v_LlzW9bBIPoA.mp4,30,6802,Action
LlzW9bBIPoA,122,127,beef bourguignon,226.79,v_LlzW9bBIPoA.mp4,30,6802,Action
LlzW9bBIPoA,130,134,beef bourguignon,226.79,v_LlzW9bBIPoA.mp4,30,6802,Action
LlzW9bBIPoA,135,141,beef bourguignon,226.79,v_LlzW9bBIPoA.mp4,30,6802,Action
LlzW9bBIPoA,147,165,beef bourguignon,226.79,v_LlzW9bBIPoA.mp4,30,6802,Action
LlzW9bBIPoA,166,170,beef bourguignon,226.79,v_LlzW9bBIPoA.mp4,30,6802,Action
LlzW9bBIPoA,175,180,beef bourguignon,226.79,v_LlzW9bBIPoA.mp4,30,6802,Action
LlzW9bBIPoA,181,194,beef bourguignon,226.79,v_LlzW9bBIPoA.mp4,30,6802,Action
nUq_ZTqMbFI,38,102,spaghetti carbonara,247.0,v_nUq_ZTqMbFI.mp4,30,7409,Action
nUq_ZTqMbFI,103,109,spaghetti carbonara,247.0,v_nUq_ZTqMbFI.mp4,30,7409,Action
nUq_ZTqMbFI,110,139,spaghetti carbonara,247.0,v_nUq_ZTqMbFI.mp4,30,7409,Action
nUq_ZTqMbFI,139,178,spaghetti carbonara,247.0,v_nUq_ZTqMbFI.mp4,30,7409,Action
nUq_ZTqMbFI,180,226,spaghetti carbonara,247.0,v_nUq_ZTqMbFI.mp4,30,7409,Action
6Rq7O6sX6ds,105,136,fattoush,267.32,v_6Rq7O6sX6ds.mp4,30,8020,Action
6Rq7O6sX6ds,141,156,fattoush,267.32,v_6Rq7O6sX6ds.mp4,30,8020,Action
6Rq7O6sX6ds,161,166,fattoush,267.32,v_6Rq7O6sX6ds.mp4,30,8020,Action
6Rq7O6sX6ds,180,188,fattoush,267.32,v_6Rq7O6sX6ds.mp4,30,8020,Action
6Rq7O6sX6ds,200,207,fattoush,267.32,v_6Rq7O6sX6ds.mp4,30,8020,Action
wJ4b37dPlgI,92,110,tabbouleh,292.5,v_wJ4b37dPlgI.mp4,30,8774,Action
wJ4b37dPlgI,157,170,tabbouleh,292.5,v_wJ4b37dPlgI.mp4,30,8774,Action
wJ4b37dPlgI,180,272,tabbouleh,292.5,v_wJ4b37dPlgI.mp4,30,8774,Action
NWBh5-CfPHk,52,102,falafel,583.4,v_NWBh5-CfPHk.mp4,30,17499,Action
NWBh5-CfPHk,105,245,falafel,583.4,v_NWBh5-CfPHk.mp4,30,17499,Action
NWBh5-CfPHk,253,363,falafel,583.4,v_NWBh5-CfPHk.mp4,30,17499,Action
NWBh5-CfPHk,365,410,falafel,583.4,v_NWBh5-CfPHk.mp4,30,17499,Action
NWBh5-CfPHk,418,431,falafel,583.4,v_NWBh5-CfPHk.mp4,30,17499,Action
NWBh5-CfPHk,432,492,falafel,583.4,v_NWBh5-CfPHk.mp4,30,17499,Action
k_PX3Pa5GdY,99,100,chinese spring rolls,273.95,v_k_PX3Pa5GdY.mp4,30,8216,Action
k_PX3Pa5GdY,102,120,chinese spring rolls,273.95,v_k_PX3Pa5GdY.mp4,30,8216,Action
k_PX3Pa5GdY,128,145,chinese spring rolls,273.95,v_k_PX3Pa5GdY.mp4,30,8216,Action
k_PX3Pa5GdY,146,154,chinese spring rolls,273.95,v_k_PX3Pa5GdY.mp4,30,8216,Action
k_PX3Pa5GdY,155,165,chinese spring rolls,273.95,v_k_PX3Pa5GdY.mp4,30,8216,Action
k_PX3Pa5GdY,166,175,chinese spring rolls,273.95,v_k_PX3Pa5GdY.mp4,30,8216,Action
k_PX3Pa5GdY,176,179,chinese spring rolls,273.95,v_k_PX3Pa5GdY.mp4,30,8216,Action
k_PX3Pa5GdY,183,189,chinese spring rolls,273.95,v_k_PX3Pa5GdY.mp4,30,8216,Action
k_PX3Pa5GdY,190,198,chinese spring rolls,273.95,v_k_PX3Pa5GdY.mp4,30,8216,Action
k_PX3Pa5GdY,200,215,chinese spring rolls,273.95,v_k_PX3Pa5GdY.mp4,30,8216,Action
k_PX3Pa5GdY,216,221,chinese spring rolls,273.95,v_k_PX3Pa5GdY.mp4,30,8216,Action
k_PX3Pa5GdY,238,247,chinese spring rolls,273.95,v_k_PX3Pa5GdY.mp4,30,8216,Action
k_PX3Pa5GdY,248,255,chinese spring rolls,273.95,v_k_PX3Pa5GdY.mp4,30,8216,Action
vEiWZHn2OiE,111,119,spaghetti carbonara,357.03,v_vEiWZHn2OiE.mp4,30,10708,Action
vEiWZHn2OiE,123,133,spaghetti carbonara,357.03,v_vEiWZHn2OiE.mp4,30,10708,Action
vEiWZHn2OiE,134,144,spaghetti carbonara,357.03,v_vEiWZHn2OiE.mp4,30,10708,Action
vEiWZHn2OiE,147,149,spaghetti carbonara,357.03,v_vEiWZHn2OiE.mp4,30,10708,Action
vEiWZHn2OiE,163,181,spaghetti carbonara,357.03,v_vEiWZHn2OiE.mp4,30,10708,Action
vEiWZHn2OiE,183,189,spaghetti carbonara,357.03,v_vEiWZHn2OiE.mp4,30,10708,Action
vEiWZHn2OiE,199,209,spaghetti carbonara,357.03,v_vEiWZHn2OiE.mp4,30,10708,Action
vEiWZHn2OiE,222,245,spaghetti carbonara,357.03,v_vEiWZHn2OiE.mp4,30,10708,Action
vEiWZHn2OiE,261,267,spaghetti carbonara,357.03,v_vEiWZHn2OiE.mp4,30,10708,Action
vEiWZHn2OiE,268,275,spaghetti carbonara,357.03,v_vEiWZHn2OiE.mp4,30,10708,Action
faFpytaIzI0,6,14,salmon nigiri,108.1,v_faFpytaIzI0.mp4,30,3236,Action
faFpytaIzI0,15,18,salmon nigiri,108.1,v_faFpytaIzI0.mp4,30,3236,Action
faFpytaIzI0,22,66,salmon nigiri,108.1,v_faFpytaIzI0.mp4,30,3236,Action
faFpytaIzI0,70,99,salmon nigiri,108.1,v_faFpytaIzI0.mp4,30,3236,Action
pvGBm2epEo0,61,122,fattoush,308.0,v_pvGBm2epEo0.mp4,30,9237,Action
pvGBm2epEo0,128,161,fattoush,308.0,v_pvGBm2epEo0.mp4,30,9237,Action
pvGBm2epEo0,167,187,fattoush,308.0,v_pvGBm2epEo0.mp4,30,9237,Action
pvGBm2epEo0,198,202,fattoush,308.0,v_pvGBm2epEo0.mp4,30,9237,Action
pvGBm2epEo0,212,248,fattoush,308.0,v_pvGBm2epEo0.mp4,30,9237,Action
pvGBm2epEo0,256,259,fattoush,308.0,v_pvGBm2epEo0.mp4,30,9237,Action
pvGBm2epEo0,266,272,fattoush,308.0,v_pvGBm2epEo0.mp4,30,9237,Action
pvGBm2epEo0,287,300,fattoush,308.0,v_pvGBm2epEo0.mp4,30,9237,Action
3cVVML1OLNM,3,23,naan,191.4,v_3cVVML1OLNM.mp4,30,5740,Action
3cVVML1OLNM,23,31,naan,191.4,v_3cVVML1OLNM.mp4,30,5740,Action
3cVVML1OLNM,31,95,naan,191.4,v_3cVVML1OLNM.mp4,30,5740,Action
3cVVML1OLNM,95,127,naan,191.4,v_3cVVML1OLNM.mp4,30,5740,Action
3cVVML1OLNM,147,159,naan,191.4,v_3cVVML1OLNM.mp4,30,5740,Action
U10oixMc9_k,28,79,caesar salad,283.98,v_U10oixMc9_k.mp4,30,8516,Action
U10oixMc9_k,79,95,caesar salad,283.98,v_U10oixMc9_k.mp4,30,8516,Action
U10oixMc9_k,95,110,caesar salad,283.98,v_U10oixMc9_k.mp4,30,8516,Action
U10oixMc9_k,120,137,caesar salad,283.98,v_U10oixMc9_k.mp4,30,8516,Action
U10oixMc9_k,137,144,caesar salad,283.98,v_U10oixMc9_k.mp4,30,8516,Action
U10oixMc9_k,155,165,caesar salad,283.98,v_U10oixMc9_k.mp4,30,8516,Action
U10oixMc9_k,165,182,caesar salad,283.98,v_U10oixMc9_k.mp4,30,8516,Action
U10oixMc9_k,182,195,caesar salad,283.98,v_U10oixMc9_k.mp4,30,8516,Action
U10oixMc9_k,195,220,caesar salad,283.98,v_U10oixMc9_k.mp4,30,8516,Action
U10oixMc9_k,220,246,caesar salad,283.98,v_U10oixMc9_k.mp4,30,8516,Action
zFKhct4g8as,35,47,clam chowder,380.14,v_zFKhct4g8as.mp4,30,11404,Action
zFKhct4g8as,47,88,clam chowder,380.14,v_zFKhct4g8as.mp4,30,11404,Action
zFKhct4g8as,88,149,clam chowder,380.14,v_zFKhct4g8as.mp4,30,11404,Action
zFKhct4g8as,149,188,clam chowder,380.14,v_zFKhct4g8as.mp4,30,11404,Action
zFKhct4g8as,188,311,clam chowder,380.14,v_zFKhct4g8as.mp4,30,11404,Action
zFKhct4g8as,329,332,clam chowder,380.14,v_zFKhct4g8as.mp4,30,11404,Action
zFKhct4g8as,332,372,clam chowder,380.14,v_zFKhct4g8as.mp4,30,11404,Action
5SMOBHTBPjA,54,64,masala dosa,392.0,v_5SMOBHTBPjA.mp4,30,11759,Action
5SMOBHTBPjA,69,84,masala dosa,392.0,v_5SMOBHTBPjA.mp4,30,11759,Action
5SMOBHTBPjA,101,115,masala dosa,392.0,v_5SMOBHTBPjA.mp4,30,11759,Action
5SMOBHTBPjA,115,119,masala dosa,392.0,v_5SMOBHTBPjA.mp4,30,11759,Action
5SMOBHTBPjA,120,130,masala dosa,392.0,v_5SMOBHTBPjA.mp4,30,11759,Action
5SMOBHTBPjA,132,141,masala dosa,392.0,v_5SMOBHTBPjA.mp4,30,11759,Action
5SMOBHTBPjA,179,198,masala dosa,392.0,v_5SMOBHTBPjA.mp4,30,11759,Action
5SMOBHTBPjA,232,247,masala dosa,392.0,v_5SMOBHTBPjA.mp4,30,11759,Action
5SMOBHTBPjA,254,268,masala dosa,392.0,v_5SMOBHTBPjA.mp4,30,11759,Action
5SMOBHTBPjA,271,292,masala dosa,392.0,v_5SMOBHTBPjA.mp4,30,11759,Action
5SMOBHTBPjA,332,359,masala dosa,392.0,v_5SMOBHTBPjA.mp4,30,11759,Action
TyR6QO1pVCo,40,85,pork fried rice,297.42,v_TyR6QO1pVCo.mp4,30,8922,Action
TyR6QO1pVCo,118,128,pork fried rice,297.42,v_TyR6QO1pVCo.mp4,30,8922,Action
TyR6QO1pVCo,142,182,pork fried rice,297.42,v_TyR6QO1pVCo.mp4,30,8922,Action
TyR6QO1pVCo,184,229,pork fried rice,297.42,v_TyR6QO1pVCo.mp4,30,8922,Action
TyR6QO1pVCo,257,278,pork fried rice,297.42,v_TyR6QO1pVCo.mp4,30,8922,Action
Ba2xxUXJ90w,28,37,spaghetti carbonara,217.2,v_Ba2xxUXJ90w.mp4,30,6514,Action
Ba2xxUXJ90w,46,49,spaghetti carbonara,217.2,v_Ba2xxUXJ90w.mp4,30,6514,Action
Ba2xxUXJ90w,49,62,spaghetti carbonara,217.2,v_Ba2xxUXJ90w.mp4,30,6514,Action
Ba2xxUXJ90w,62,70,spaghetti carbonara,217.2,v_Ba2xxUXJ90w.mp4,30,6514,Action
Ba2xxUXJ90w,70,78,spaghetti carbonara,217.2,v_Ba2xxUXJ90w.mp4,30,6514,Action
Ba2xxUXJ90w,85,92,spaghetti carbonara,217.2,v_Ba2xxUXJ90w.mp4,30,6514,Action
Ba2xxUXJ90w,96,99,spaghetti carbonara,217.2,v_Ba2xxUXJ90w.mp4,30,6514,Action
Ba2xxUXJ90w,100,112,spaghetti carbonara,217.2,v_Ba2xxUXJ90w.mp4,30,6514,Action
Ba2xxUXJ90w,113,120,spaghetti carbonara,217.2,v_Ba2xxUXJ90w.mp4,30,6514,Action
Ba2xxUXJ90w,120,140,spaghetti carbonara,217.2,v_Ba2xxUXJ90w.mp4,30,6514,Action
Ba2xxUXJ90w,140,154,spaghetti carbonara,217.2,v_Ba2xxUXJ90w.mp4,30,6514,Action
Ba2xxUXJ90w,155,163,spaghetti carbonara,217.2,v_Ba2xxUXJ90w.mp4,30,6514,Action
